mass,epsilon,llp_rate,LLPModel_unique_id
0.11,0.0006493816315762113,2.948527539054701e-10,DLS_0.11_0.0006493816315762113_1.1998309954793048e-13
0.11,0.0007498942093324559,7.055824112318348e-11,DLS_0.11_0.0007498942093324559_8.997463156875268e-14
0.11,0.0008659643233600654,1.0062566526007603e-11,DLS_0.11_0.0008659643233600654_6.74714552002288e-14
0.11,0.0011547819846894581,2.045345312953096e-14,DLS_0.11_0.0011547819846894581_3.7941987529817944e-14
0.11,0.001333521432163324,1.7362981768237567e-16,DLS_0.11_0.001333521432163324_2.8452476739174725e-14
0.11,0.001539926526059492,3.0004708986910664e-19,DLS_0.11_0.001539926526059492_2.133634754787352e-14
0.11,0.0017782794100389228,6.339171661213862e-23,DLS_0.11_0.0017782794100389228_1.6000003474455097e-14
0.11,0.001,7.18217473974143e-13,DLS_0.11_0.001_5.059645354988581e-14
0.11,0.002053525026457146,8.210779188388087e-28,DLS_0.11_0.002053525026457146_1.199830995479305e-14
0.11,0.0023713737056616554,2.554183408802829e-34,DLS_0.11_0.0023713737056616554_8.997463156875267e-15
0.11,0.0027384196342643613,5.37996148293537e-43,DLS_0.11_0.0027384196342643613_6.747145520022882e-15
0.11,0.0031622776601683794,1.4058501312135553e-54,DLS_0.11_0.0031622776601683794_5.05964535498858e-15
0.12,0.00011547819846894582,1.7913671867851645e-10,DLS_0.12_0.00011547819846894582_4.096225605497103e-13
0.12,0.0001333521432163324,1.137920650851302e-10,DLS_0.12_0.0001333521432163324_3.071735861681611e-13
0.12,0.0001539926526059492,6.460047054848811e-11,DLS_0.12_0.0001539926526059492_2.303476935273881e-13
0.12,0.00017782794100389227,2.998457085748445e-11,DLS_0.12_0.00017782794100389227_1.7273640150927554e-13
0.12,0.0001,2.7705740668354544e-10,DLS_0.12_0.0001_5.462404635906576e-13
0.12,0.0002053525026457146,1.0430164466898726e-11,DLS_0.12_0.0002053525026457146_1.2953402723273183e-13
0.12,0.00023713737056616554,2.455914242169703e-12,DLS_0.12_0.00023713737056616554_9.713681693333823e-14
0.12,0.0002738419634264361,3.427326522145481e-13,DLS_0.12_0.0002738419634264361_7.284233653129718e-14
0.12,0.00031622776601683794,2.376486197307017e-14,DLS_0.12_0.00031622776601683794_5.4624046359065764e-14
0.12,0.0003651741272548377,6.51378583571668e-16,DLS_0.12_0.0003651741272548377_4.096225605497103e-14
0.12,0.00042169650342858224,5.258330006977051e-18,DLS_0.12_0.00042169650342858224_3.07173586168161e-14
0.12,0.0004869675251658631,8.50444187067236e-21,DLS_0.12_0.0004869675251658631_2.3034769352738813e-14
0.12,0.0005623413251903491,1.6458527232107068e-24,DLS_0.12_0.0005623413251903491_1.7273640150927556e-14
0.12,0.0006493816315762113,1.8965985998010506e-29,DLS_0.12_0.0006493816315762113_1.295340272327318e-14
0.12,0.0007498942093324559,5.045442316214246e-36,DLS_0.12_0.0007498942093324559_9.713681693333823e-15
0.12,0.0008659643233600654,8.617238356232027e-45,DLS_0.12_0.0008659643233600654_7.284233653129719e-15
0.12,0.0011547819846894581,3.948084036839713e-72,DLS_0.12_0.0011547819846894581_4.096225605497104e-15
0.12,0.001333521432163324,5.1756331471135255e-93,DLS_0.12_0.001333521432163324_3.07173586168161e-15
0.12,0.001539926526059492,6.75634958639741e-121,DLS_0.12_0.001539926526059492_2.3034769352738813e-15
0.12,0.0017782794100389228,4.0641930549594356e-158,DLS_0.12_0.0017782794100389228_1.7273640150927558e-15
0.12,0.001,1.7005806890534683e-56,DLS_0.12_0.001_5.462404635906577e-15
0.12,0.002053525026457146,8.73717685615629e-208,DLS_0.12_0.002053525026457146_1.2953402723273184e-15
0.12,0.0023713737056616554,4.815287095713254e-274,DLS_0.12_0.0023713737056616554_9.713681693333821e-16
0.12,0.0027384196342643613,0.0,DLS_0.12_0.0027384196342643613_7.284233653129718e-16
0.12,0.0031622776601683794,0.0,DLS_0.12_0.0031622776601683794_5.462404635906576e-16
